PATH	START_TIME/END_TIME	TRANSCRIPT
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872632922112.wav	0/2.544	或者是，虽然有剧团
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872624533504.wav	0/1.322	没有专门的剧团
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872620339200.wav	0/2.5151228915662647	或者是已经没有专业的剧团
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872616144896.wav	0/4.432	就是说这些剧种呢，它已经只有一个剧团
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872611950592.wav	0/3.048	还有几十种是名存实亡的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872607756288.wav	0/1.5375036144578313	而且二百多种里边
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872603561984.wav	0/1.7344000000000002	现在只有二百多种了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872599367680.wav	0/3.848	八十年代的统计是有三百多种
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872595173376.wav	0/1.232	多少种呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872590979072.wav	0/4.192	这样的这个剧种，有很多很多种
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872586784768.wav	0/1.742746987951807	前面我们说到中国戏曲
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872582590464.wav	0/4.264	那么，再有一个特点是中国戏曲的多样性
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872578396160.wav	0/2.992	这个都是一种所谓：程式
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872574201857.wav	0/2.386949397590362	他都告诉你告诉得清清楚楚
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872574201856.wav	0/1.8810216867469882	我现在看见前面来了一个什么人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872570007552.wav	0/1.7566265060240964	眼看着已经走到了什么地方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872565813248.wav	0/1.3214843373493974	我现在要到什么地方去
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872561618944.wav	0/1.856	我有比如说两个孩子
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872557424640.wav	0/2.4736385542168677	现在做什么官或者做什么买卖
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872549036032.wav	0/2.6232289156626507	我的丈夫他姓什么叫什么
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872544841728.wav	0/1.9701204819277112	她还告诉你我嫁夫
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872540647425.wav	0/1.2136674698795182	如果是一个老太太
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872540647424.wav	0/2.056944578313253	他还要告诉你我的父亲是谁母亲是谁
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872532258816.wav	0/1.5139855421686748	如果有关系的话
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872528064512.wav	0/1.864	我姓什么叫什么
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872523870208.wav	0/1.28	他都要告诉你的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872519675904.wav	0/1.8020240963855423	中国戏曲重要的人物上来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872511287297.wav	0/2.905	中国戏曲不会有这样的事情
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872511287296.wav	0/2.776	我还没明白这个人跟那个人到底什么关系
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872507092992.wav	0/2.5232963855421686	有的时候这个电影我都要快看完了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872498704384.wav	0/2.664	我们看那个外国电影
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872494510080.wav	0/3.904	所以中国戏曲啊，应该说是最容易看明白的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872490315776.wav	0/3.408	然后重要人物呢他都要有个自我介绍
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872486121472.wav	0/1.696	或者表示他的心情
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872481927168.wav	0/5.128	然后呢，要唱，要念几句诗表示当时的情境
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872477732864.wav	0/4.24	可能先要唱几句，叫做引子
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872473538560.wav	0/1.525	叫做
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872469344256.wav	0/1.824	他可能要念几句诗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872465149952.wav	0.5047132530120482/1.976	重要人物上来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872460955648.wav	0/1.536	它也是有一些规范的，比如说
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872456761344.wav	0/2.816	它这个，就是这个形式上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872448372737.wav	0/2.4618795180722888	中国这个戏曲啊，比如说
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872444178432.wav	0/4.736	很多情况下它都是有一种套路有一种规范的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872439984128.wav	0/1.8344096385542168	这都是一种所谓程式
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872435789824.wav	0/1.6828144578313253	这个观众都是认可的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872431595520.wav	0/2.72	这就表示我坐车推着你
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872427401216.wav	0/3.072	旗上画两个轮子，好
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872423206912.wav	0/4.599556626506024	然后推车的人拿两面旗挡住坐车的人的两边
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872419012608.wav	0/2.6903903614457834	台上就是前后两个人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872410624001.wav	0/1.088	台上怎么样啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872410624000.wav	0/3.512	他现在表示，他是在船上划船
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872402235392.wav	0/3.096	你看见这个演员拿着一个桨
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872398041088.wav	0/1.9346120481927713	我们刚才说比如说在船上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872393846784.wav	0/4.016	就知道他现在是骑着马或者是牵着马
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872389652480.wav	0.2469397590361446/3.66	观众只要看见他拿着这个东西
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872385458176.wav	0/3.432	表示他现在骑的或者牵的是驴
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872381263872.wav	0/1.6666867469879518	有的短一点
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872368680960.wav	0/3.049	他这么拿着表示他牵着马
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872364486656.wav	0/3.9696746987951808	他拿着这个上来就表示他骑着马
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872360292352.wav	0/1.879	有几个穗下来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872356098048.wav	0.2412578313253012/4.551	但是它就是有那么一个棍，然后呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872351903744.wav	0/2.28	其实真的马鞭也不是那个样子的，但是
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872347709440.wav	0/1.7498602409638553	演员拿一个马鞭
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872343515136.wav	0/3.673	这个你在台上怎么表现一个人骑马呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872339320832.wav	0/2.391	比如说，刚才说骑马
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872335126528.wav	0/1.911	也可以叫做套路
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872330932224.wav	0/3.799	就是说这个中国戏曲有很多
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872326737920.wav	0.07607228915662652/2.87	程式呢，就是一种规范
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872322543616.wav	0/2.2327204819277107	那么，再一个特点是程式性
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872318349312.wav	0/2.927	这是中国戏曲的非常大的一个特点
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872259629056.wav	0/4.584	这是我们的祖先，极其智慧的这种表现
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872255434752.wav	0/4.464	他们总是叹为观止、佩服不已
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872251240448.wav	0/2.8106602409638555	看到了这个中国戏曲在这一点上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872247046144.wav	0/2.7018795180722894	他们的专家也好演员也好
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872242851840.wav	0/3.88	西方的这个戏剧界的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872238657536.wav	0/5.031	所以中国戏曲的这个虚拟实在是太高明了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872234463233.wav	0/1.28	我们都可以看到
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872234463232.wav	0/2.344	我们可以知道现在有几只鸡
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872230268928.wav	0/2.813913253012048	而且随着演员的表演
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872226074624.wav	0/3.864	让人就感觉到现在台上有一群鸡
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872221880320.wav	0/1.584	一只鸡都不需要
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872217686016.wav	0/2.664	但是我们的戏曲里边怎么样呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872213491712.wav	0/3.216	这个，剧场势必大乱
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872205103104.wav	0/1.5990361445783132	你台上真的弄一群鸡么？
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872200908800.wav	0.2398843373493976/1.4157108433734937	那么你台上怎么办
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872196714496.wav	0/1.649840963855422	这个好像现在马戏团都做不到
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872192520192.wav	0/1.3262650602409638	让它怎么样就怎么样
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872188325888.wav	0/1.4087710843373493	你把一鸡驯化了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872184131584.wav	0/2.408	我们没有听说过驯鸡的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872179937280.wav	0/3.7234506024096383	驯猴、驯象、驯骆驼、驯老虎狮子都有
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872175742976.wav	0/2.254	我们知道这个马戏团
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872171548672.wav	0/2.505	她把一群鸡放出来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872167354368.wav	0/2.147	她们家是养鸡的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872163160064.wav	0/1.248	她在家干什么
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872158965760.wav	0/1.712	很多人看过
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872154771456.wav	0/3.224	有一出戏，有一出京剧叫《拾玉镯》
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872146382848.wav	0/2.856	但是有的动物不是那么听话的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872142188544.wav	0/1.224	我不计工本
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872137994240.wav	0/3.173224096385542	而且这些呢，你说我要做到都可以做到
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872129605632.wav	0/2.351	这显然是不现实的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872125411328.wav	0/4.848	那我后台岂不是要附带一个动物园吗？
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872121217025.wav	0/2.385	经常有牛出现，有马出现
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872121217024.wav	0/3.7040578313253008	那么如果这个剧团演出
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872117022720.wav	0/2.497	那我是不是还要牵一头牛上台
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872112828416.wav	0/2.272	那么这里边有一头牛
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872108634112.wav	0/5.008	有一出戏叫《天河配》，又叫《牛郎织女》
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872104439808.wav	0/1.758	我真的牵一匹马上台吗？
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872100245504.wav	0/1.832	它要出现人骑马
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872096051200.wav	0/2.6431614457831327	但是一般的来说有很多的戏里边
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872091856896.wav	0/2.352	这个弄不起的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872083468288.wav	0/2.927881927710843	当然这个只能是偶一为之
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872079273984.wav	0/2.08	那个非常，非常壮观
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872075079680.wav	0/2.275156626506024	啊，弄来牵了一些骆驼走
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872070885376.wav	0/3.232771084337349	真的就弄来一些大象，弄来一些马
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872066691072.wav	0/2.8137638554216866	他在体育场里边演这个戏
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872062496768.wav	0/1.992	埃及的军队凯旋归来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872058302464.wav	0/1.9593253012048197	里面《凯旋进行曲》
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872054108160.wav	0/8.52	那么，曾经前几年，曾经，这个有所谓叫做实景
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872049913857.wav	0/2.52	戏曲里边要有动物上场
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872049913856.wav	0/1.1486072289156626	他们互相看不见的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872045719552.wav	0/1.8460530120481928	而我们是看得见他们的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872041525248.wav	0/2.375	观众认可他们是看不见的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872037330944.wav	0/1.1251807228915662	啊，然后两个人打
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872033136640.wav	0/1.0449927710843372	对方也看不见他
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872028942336.wav	0/1.3190506024096387	因为他看不见对方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872020553728.wav	0/2.062149397590361	你看，他为什么要这样啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872016359424.wav	0/3.849	有种种动作，让这个观众就相信了，啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872012165120.wav	0/1.5251301204819274	根本不需要把光调暗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872007970816.wav	0/1.328	他把光调暗一些，其实
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111872003776512.wav	0/1.9976457831325298	有的剧团演到这个地方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871999582208.wav	0/1.048	我们的戏曲呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871991193600.wav	0/1.384	它只能不写实
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871986999296.wav	0/2.1953349397590363	这个地方它就没办法了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871982804992.wav	0/4.399	那么，这个，写实的就没法
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871978610688.wav	0/1.352	怎么来表现呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871974416384.wav	0/1.6271807228915662	但是观众也看不见他们了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871882141696.wav	0/1.4532	关灯两个人是看不见了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871877947392.wav	0/1.855	那你就关灯
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871873753088.wav	0/2.328	你们又怎么互相看不见呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871869558784.wav	0/1.7710843373493974	我观众都看见你们两个人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871861170177.wav	0/2.24	你开灯就假了，是吧
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871861170176.wav	0/2.873	我现在这个台上应该是开灯还是不开灯
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871856975872.wav	0/1.4958361445783133	那么这出戏你说
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871852781568.wav	0/1.457	很精彩的一出戏
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871848587264.wav	0/1.944	然后两个人摸着打
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871840198656.wav	-0.006795180722891562/1.1280000000000001	我听声音还有人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871836004352.wav	0/1.913	在房间里边什么也看不见
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871831810048.wav	0/4.913	这个表示两个人在黑暗里边打斗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871827615744.wav	0/2.048	实际上京剧是从昆曲来的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871819227137.wav	0/5.488	再比如说，有一出戏叫《三岔口》
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871819227136.wav	0/1.047	多么巧妙
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871815032832.wav	0/1.3359542168674698	让你觉得刚才一上船
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871806644225.wav	0/1.2473759036144578	然后这样几下子，平了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871802449920.wav	0/2.022855421686747	然后马上再他往下蹲一下
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871798255616.wav	0/1.0600024096385543	然后你一看，诶，这样了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871789867008.wav	0/2.7413204819277106	他就往上、往上拱一下
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871785672704.wav	0/1.448	另外一个演员他就
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871781478401.wav	0/3.304	他一上去，他就往下蹲一下
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871781478400.wav	0/1.8252722891566264	这个演员他表示上船的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871773089792.wav	0/2.664	那么通过这两个演员的表演
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871768895489.wav	0/1.472	然后马上会回来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871768895488.wav	0/1.4897349397590363	那一边它会翘起来一点
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871764701184.wav	0/2.637802409638554	你这个船的这一边会下沉一点
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871760506880.wav	0.617855421686747/2.035	嗵的一下子下去
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871756312576.wav	0/2.728	那我们知道一个船在水里边，你到这船上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871747923968.wav	0/1.6700915662650604	然后你一下子到了那个船上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871743729664.wav	0.17118072289156627/2.96	跟平地上走路不一样，有点摇摇晃晃
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871739535360.wav	0/2.085860240963855	通过这个跳板走的时候
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871735341056.wav	0/2.518	然后你，岸上的人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871731146752.wav	0/1.896	它表示搭一个跳板
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871726952448.wav	0/2.8756048192771084	你这个从岸上到船上，它有一个跳板
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871722758144.wav	-0.008096385542168683/1.6799999999999997	到公园去划船也是的，是吧
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871718563840.wav	0/0.8527807228915661	我们现在也是
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871710175233.wav	0/1.2015180722891565	搭一个跳板
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871710175232.wav	0/3.2528963855421686	然后船上的人他用个动作表示什么呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871705980928.wav	0/0.9493012048192768	我要上船了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871701786624.wav	0/1.992	然后这个人到这个地方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871697592320.wav	0/1.273	表示我在船上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871693398016.wav	0/2.6033734939759037	表示我在摇橹或者是在划浆
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871689203712.wav	0/4.728	这个，如果是一条河
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871685009409.wav	0/1.696	中国戏曲，我们都不要
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871685009408.wav	0/1.24	山有多高
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871680815104.wav	0/3.4	你在台上，这个这个，堆一个山吗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871672426496.wav	0/1.536	当然也可以
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871668232192.wav	0/1.3852915662650604	我就在台上来个水槽
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871664037888.wav	0/2.9983614457831327	当然你说那我就不计成本
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871659843584.wav	0/0.944578313253012	这是做不到的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871655649280.wav	0/2.208	你那个写实舞台上怎么办
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871651454976.wav	0/3.712	再比如说坐船
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871647260672.wav	0/2.504	提供了非常广阔的天地
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871643066368.wav	0/3.096	所以呢，它就给演员的这个表演
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871638872064.wav	0/2.568	这个都是一种舞蹈
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871634677760.wav	0/1.176	然后人再出来
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871630483456.wav	0/4.44	然后用演员的动作拔开门闩
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871626289152.wav	0/4.655	根据从他的动作和眼神，让，这个，观众感觉到
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871622094848.wav	0/3.296	我要让你观众，这个，感觉到这儿有一个门
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871617900544.wav	0/1.6	通过演员的表演，让我
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871613706240.wav	0.34806746987951814/1.9472963855421688	但是我要让演员
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871605317633.wav	0/1.462356626506024	那个门真的有轴的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871605317632.wav	0/3.984	就，这个，创造了非常广阔的天地
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871601123328.wav	0/2.288	这样呢，就给演员的表演
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871596929024.wav	0/5.744	而且呢，因为没有真正的墙没有真正的门
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871592734720.wav	0/1.864	四面墙都让你感觉到
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871588540417.wav	0/1.466024096385542	不仅仅是那个三面墙
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871588540416.wav	0/3.304	让你感觉到那个四面墙
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871580151808.wav	0/2.3126361445783132	我靠演员的唱念做
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871575957504.wav	0/2.482101204819277	现在是大厅还是花园还是房间
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871567568896.wav	0/2.072	中国戏曲我一面墙也不要
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871563374592.wav	0/1.304	中国戏曲怎么样
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871559180288.wav	0/2.416	它必须拆掉这个第四面墙
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871554985984.wav	0.4334265060240964/2.1952771084337344	它有的时候像这个四面墙
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871550791680.wav	0/1.4131084337349396	它不能贯彻到底的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871487877120.wav	0/1.9269975903614458	所以我们说它这个写实
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871483682816.wav	0/2.864	所以这一面墙必须拆掉
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871479488512.wav	1.4881542168674697/4.858024096385542	我们不知道这个演员在房间里面干什么
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871475294208.wav	0/3.424	演员和观众之间，这面的墙怎么没有了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871466905600.wav	0/1.934	我现在问你，这面
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871462711296.wav	0/4.768	这个台上，我们看这面、这面
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871458516993.wav	0/2.3626265060240965	我们知道，我们一个房间
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871458516992.wav	0/1.976	是一个大厅也好
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871454322688.wav	0/3.496	比如说，你说台上是一个房间也好
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871450128384.wav	0/3.608	但是形似啊，它不能够坚持到底的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111871445934080.wav	0/2.257	那我们尽可能追求形似吧
